STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.013168 	&	 0.013953 	&	 0.017770 	&	 9.218190e-03 	&	 30/30 	 36000

REDUCER	&	 2996.358777 	&	 2996.390597 	&	 3001.042176 	&	 3016.788345 	&	 3.150687e+01 	&	 29/30 	 36000

REDUCER	&	 2996.358777 	&	 2996.390597 	&	 3001.042176 	&	 3016.788345 	&	 3.150687e+01 	&	 29/30 	 36000

REDUCER	&	 2996.358777 	&	 2996.390597 	&	 3001.042176 	&	 3016.788345 	&	 3.150687e+01 	&	 29/30 	 36000

WELDED	&	 2.381174 	&	 2.645335 	&	 2.867005 	&	 3.765344 	&	 2.810861e+00 	&	 30/30 	 32000

WELDED	&	 2.381146 	&	 2.443480 	&	 2.601701 	&	 3.412289 	&	 1.670441e+00 	&	 30/30 	 320000

STRING	&	 0.012666 	&	 0.012895 	&	 0.013597 	&	 0.017406 	&	 7.200257e-03 	&	 30/30 	 36000

STRING	&	 0.012666 	&	 0.012719 	&	 0.013188 	&	 0.017769 	&	 6.284574e-03 	&	 30/30 	 36000

REDUCER	&	 2996.356314 	&	 2996.381070 	&	 3000.659737 	&	 3016.777031 	&	 3.429298e+01 	&	 29/30 	 36000

	&	 0/30 	 320000

WELDED	&	 2.381146 	&	 2.512969 	&	 2.663524 	&	 3.585389 	&	 1.984252e+00 	&	 30/30 	 320000

PRESSURE	&	 6059.714360 	&	 6370.779797 	&	 6504.021887 	&	 7544.492518 	&	 2.701649e+03 	&	 30/30 	 80000

CANTILEVER	&	 64578.225361 	&	 68943.497363 	&	 68873.965835 	&	 76243.501901 	&	 1.703295e+04 	&	 30/30 	 35000

T10C	&	 5060.947307 	&	 5069.038276 	&	 5069.816972 	&	 5087.805227 	&	 4.629297e+01 	&	 30/30 	 280000

T10D	&	 5509.717373 	&	 5521.244867 	&	 5594.236423 	&	 6347.034801 	&	 8.671090e+02 	&	 30/30 	 180000

T10D	&	 5509.717373 	&	 5583.433879 	&	 5608.054915 	&	 6463.898099 	&	 9.398600e+02 	&	 30/30 	 90000

T25D	&	 484.854179 	&	 485.048797 	&	 486.733395 	&	 510.336915 	&	 2.736169e+01 	&	 30/30 	 20000

T25D	&	 484.854179 	&	 485.048797 	&	 486.733395 	&	 510.336915 	&	 2.736169e+01 	&	 30/30 	 20000

T60C	&	 311.717441 	&	 319.938600 	&	 327.910086 	&	 380.653120 	&	 9.568748e+01 	&	 30/30 	 12000

